nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average
4,250453_at,T,F,AT5G10620,AT5G10620,methyltransferases,0.470386479,0.720345829,0.924958544,0.626763592,0.737731021,0.696037093
4,260802_at,T,F,AT1G78400,AT1G78400,Pectin lyase-like superfamily protein,0.470383579,0.621774039,0.782154136,0.608149623,0.608243405,0.618140956
4,250898_at,T,F,AT5G03300,ADK2,adenosine kinase 2,0.470370741,0.745267509,0.929261371,0.618597543,0.743967204,0.701492874
2,247866_at,T,F,AT5G57550,XTH25|XTR3,xyloglucan endotransglucosylase/hydrolase 25,0.470364917,0.574476698,0.675485773,0.052841705,0.205228459,0.39567951
3,252431_at,T,F,AT3G47700,MAG2,RINT-1 / TIP-1 family,0.470335996,0.617530947,0.812539262,0.424203013,0.767525309,0.618426905
4,245011_at,T,F,ATCG00430,PSBG,photosystem II reaction center protein G,0.470289029,0.728543305,0.923226508,0.561961605,0.749013646,0.686606819
4,255826_at,T,F,AT2G40490,HEME2,Uroporphyrinogen decarboxylase,0.470280302,0.745523388,0.930973799,0.584374566,0.744434677,0.695117346
4,263072_at,T,F,AT2G17530,AT2G17530,Protein kinase superfamily protein,0.470270339,0.712571363,0.929750397,0.558209339,0.704531246,0.675066537
4,259492_at,T,F,AT1G15830,AT1G15830,unknown protein; Has 165982 Blast hits to 57214 proteins in 2459 species: Archae - 263; Bacteria - 44622; Metazoa - 55751; Fungi - 10656; Plants - 17613; Viruses - 2527; Other Eukaryotes - 34550 (source: NCBI BLink).,0.470260295,0.769188939,0.902064913,0.505443643,0.594102136,0.648211985
4,266452_at,T,F,AT2G43320,AT2G43320,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.470235848,0.694439164,0.891954313,0.57727943,0.830771959,0.692936143
4,262984_at,T,F,AT1G54460,AT1G54460,TPX2 (targeting protein for Xklp2) protein family,0.470153828,0.75354937,0.89861493,0.643279375,0.741299366,0.701379374
4,247060_at,T,F,AT5G66760,SDH1-1,succinate dehydrogenase 1-1,0.470150448,0.781424441,0.937354304,0.590355059,0.704128721,0.696682595
4,247356_at,T,F,AT5G63800,BGAL6|MUM2,Glycosyl hydrolase family 35 protein,0.470122039,0.727363931,0.800482631,0.7060353,0.662297014,0.673260183
4,258122_at,T,F,AT3G14570,ATGSL04|GSL04|atgsl4|gsl04,glucan synthase-like 4,0.470076284,0.71099864,0.869407549,0.559138133,0.777644538,0.677453029
4,247340_at,T,F,AT5G63700,AT5G63700,zinc ion binding;DNA binding,0.46999175,0.696384128,0.893188632,0.542568846,0.618868853,0.644200442
2,259320_at,T,F,AT3G01080,WRKY58|ATWRKY58,WRKY DNA-binding protein 58,0.469989711,0.502095327,0.511873572,0.320541635,0.262668477,0.413433744
3,266541_at,T,F,AT2G35110,GRL|NAP1|NAPP,transcription activators,0.469870651,0.716899225,0.810739112,0.469851041,0.79658556,0.652789118
4,263131_at,T,F,AT1G78630,emb1473,Ribosomal protein L13 family protein,0.46986953,0.748043445,0.940938471,0.562558487,0.75752729,0.695787445
4,252344_s_at,F,NA,AT3G48620,AT3G48620,Outer membrane OMP85 family protein,0.46983426,0.62142066,0.80625676,0.617083561,0.766682832,0.656255615
4,261019_at,T,F,AT1G26470,AT1G26470,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: regulation of transcription; LOCATED IN: nucleus, H4/H2A histone acetyltransferase complex; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: CT20 (InterPro:IPR012423); Has 60 Blast hits to 60 proteins in 27 species: Archae - 0; Bacteria - 0; Metazoa - 26; Fungi - 2; Plants - 30; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).",0.469812334,0.736887345,0.927171706,0.60395722,0.687022254,0.684970172
4,264348_at,T,F,AT1G12110,NRT1|ATNRT1|B-1|NRT1.1|CHL1|CHL1-1,nitrate transporter 1.1,0.469801391,0.819071588,0.860587622,0.649271231,0.751252334,0.709996833
2,263271_s_at,F,NA,AT5G36030,AT5G36030,"similar to Ulp1 protease family protein [Arabidopsis thaliana] (TAIR:AT4G19310.1); similar to Ulp1 protease family protein [Brassica oleracea] (GB:ABD65034.1); contains InterPro domain Peptidase C48, SUMO/Sentrin/Ubl1; (InterPro:IPR003653)",0.469767931,0.512424845,0.576510462,0.378640395,0.288373746,0.445143476
4,257216_at,T,F,AT3G14990,AT3G14990,Class I glutamine amidotransferase-like superfamily protein,0.469701863,0.717239299,0.897933796,0.641813174,0.753410791,0.696019785
3,AFFX-r2-At-Actin-3_s_at,T,T,AT5G09810,ACT7,actin 7,0.469629029,0.805120348,0.933976631,0.463639179,0.679971665,0.67046737
4,245736_at,T,F,AT1G73330,ATDR4|DR4,drought-repressed 4,0.469610868,0.721841956,0.941282181,0.589996442,0.687343603,0.68201501
3,259882_at,T,F,AT1G76670,AT1G76670,Nucleotide-sugar transporter family protein,0.469584744,0.680131665,0.809061323,0.344608408,0.620910933,0.584859415
4,253328_at,T,F,AT4G33460,EMB2751|ATNAP13,ABC transporter family protein,0.46953995,0.732168264,0.896970327,0.645943731,0.770697443,0.703063943
4,249767_at,T,F,AT5G24090,ATCHIA|CHIA,chitinase A,0.469533774,0.739677141,0.931005029,0.568908964,0.765742345,0.69497345
4,267079_at,T,F,AT2G41200,AT2G41200,unknown protein; Has 26 Blast hits to 26 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 26; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.469513319,0.699844093,0.909984368,0.567832405,0.674924981,0.664419833
3,253419_at,T,F,AT4G32780,AT4G32780,phosphoinositide binding,0.46949242,0.762916565,0.845830734,0.342042585,0.817882819,0.647633025
3,265683_at,T,F,AT2G24400,AT2G24400,SAUR-like auxin-responsive protein family,0.469490456,0.507942424,0.731204466,0.307923374,0.646811304,0.532674404
4,254201_at,T,F,AT4G24130,AT4G24130,"Protein of unknown function, DUF538",0.469449115,0.735217501,0.938019116,0.590395081,0.748002939,0.69621675
3,258119_at,T,F,AT3G14720,MPK19|ATMPK19,MAP kinase 19,0.469387902,0.755800236,0.770816632,0.499763349,0.541640009,0.607481626
3,258214_at,T,T,AT3G17970,TOC64-III|atToc64-III,translocon at the outer membrane of chloroplasts 64-III,0.469330386,0.614082983,0.851015421,0.468036099,0.645128304,0.609518638
4,248306_at,T,F,AT5G52830,WRKY27|ATWRKY27,WRKY DNA-binding protein 27,0.469229367,0.775536205,0.937474393,0.554617594,0.688938922,0.685159296
4,252470_at,T,F,AT3G46930,AT3G46930,Protein kinase superfamily protein,0.469220669,0.759485603,0.941620992,0.577935928,0.733712148,0.696395068
4,247312_at,T,F,AT5G63970,AT5G63970,Copine (Calcium-dependent phospholipid-binding protein) family,0.469190434,0.718290711,0.917651836,0.509117653,0.73334102,0.669518331
4,245885_at,T,F,AT5G09440,EXL4,EXORDIUM like 4,0.469139825,0.688612598,0.918477583,0.578228785,0.686484516,0.668188661
3,246685_at,T,F,AT5G33350,AT5G33350,"pseudogene, similar to P0406H10.5, nucleoid DNA-binding protein cnd41, chloroplast - Nicotiana tabacum, PIR:T01996; blastp match of 37% identity and 1.5e-57 P-value to GP|9711879|dbj|BAB07973.1||AP002524 P0406H10.5 {Oryza sativa (japonica cultivar-group)}",0.46912878,0.664808604,0.855205164,0.430924002,0.674345822,0.618882474
4,247059_at,T,F,AT5G66690,UGT72E2,UDP-Glycosyltransferase superfamily protein,0.469077475,0.748499652,0.930071651,0.529584706,0.7599306,0.687432817
4,248575_at,T,F,AT5G49840,AT5G49840,ATP-dependent Clp protease,0.469041908,0.737033105,0.938812397,0.615863736,0.696943091,0.691538847
3,262592_at,T,F,AT1G15400,AT1G15400,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G80180.1); Has 82 Blast hits to 82 proteins in 16 species: Archae - 0; Bacteria - 4; Metazoa - 0; Fungi - 0; Plants - 75; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink).,0.469039639,0.676683436,0.878212588,0.495843789,0.699134849,0.64378286
3,258763_s_at,F,NA,AT3G10900,AT3G10900,Glycosyl hydrolase superfamily protein,0.469030413,0.567758545,0.877324588,0.456174556,0.548455943,0.583748809
4,255861_at,T,F,AT2G30290,VSR1;2|VSR2|BP80-1;2,VACUOLAR SORTING RECEPTOR 2,0.469021133,0.680818809,0.884029224,0.516134706,0.581526831,0.62630614
4,250236_at,T,F,AT5G13450,ATP5,delta subunit of Mt ATP synthase,0.469003395,0.776947489,0.946483611,0.552466489,0.650464747,0.679073146
4,263874_at,T,F,AT2G21870,MGP1,copper ion binding;cobalt ion binding;zinc ion binding,0.468978486,0.769254314,0.94737027,0.556821381,0.61560187,0.671605264
3,254210_at,T,F,AT4G23450,AT4G23450,RING/U-box superfamily protein,0.468926059,0.744876911,0.920857046,0.496275483,0.760497778,0.678286655
4,265247_at,T,F,AT2G43030,AT2G43030,Ribosomal protein L3 family protein,0.468894318,0.751783542,0.942034881,0.5492203,0.75749039,0.693884686
4,263436_at,T,F,AT2G28690,AT2G28690,Protein of unknown function (DUF1635),0.468890048,0.766119099,0.89820403,0.532617551,0.774760057,0.688118157
3,250079_at,T,F,AT5G16650,AT5G16650,Chaperone DnaJ-domain superfamily protein,0.468876616,0.760496559,0.842635358,0.350580781,0.674454029,0.619408669
2,260701_at,T,F,AT1G32330,ATHSFA1D|HSFA1D,heat shock transcription factor A1D,0.468834212,0.633920334,0.724308671,0.441851806,0.34770561,0.523324127
4,253956_at,T,F,AT4G26700,ATFIM1|FIM1,fimbrin 1,0.468679586,0.744599771,0.930879569,0.613437517,0.728068974,0.697133084
4,259843_at,T,F,AT1G73570,AT1G73570,HCP-like superfamily protein,0.46864304,0.689580691,0.908810829,0.54952967,0.652988583,0.653910563
4,264727_at,T,F,AT1G22840,ATCYTC-A|CYTC-1,CYTOCHROME C-1,0.468582189,0.738393584,0.91455859,0.6513925,0.741948753,0.702975123
3,264726_at,T,F,AT1G22985,AT1G22985,Integrase-type DNA-binding superfamily protein,0.468570812,0.579551014,0.786661099,0.278430564,0.540186059,0.530679909
4,247775_at,T,F,AT5G58690,PLC5|ATPLC5,phosphatidylinositol-speciwc phospholipase C5,0.468570612,0.745112827,0.890866368,0.607145499,0.748438323,0.692026726
4,258209_at,T,F,AT3G14060,AT3G14060,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G54120.1); Has 30 Blast hits to 30 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.46849459,0.730296288,0.882292817,0.540455913,0.752236331,0.674755188
3,250251_at,T,F,AT5G13670,AT5G13670,nodulin MtN21 /EamA-like transporter family protein,0.46847721,0.645816986,0.842988637,0.402675025,0.737175331,0.619426638
4,259713_at,T,F,AT1G77610,AT1G77610,EamA-like transporter family protein,0.468475676,0.790138226,0.908429334,0.577040988,0.721369113,0.693090667
3,257626_s_at,F,NA,AT3G26250,AT3G26250,Cysteine/Histidine-rich C1 domain family protein,0.468474635,0.738950177,0.85640113,0.444266005,0.680175047,0.637653399
2,255714_at,T,F,AT4G00300,AT4G00300,fringe-related protein,0.468459893,0.5627453,0.671944161,0.003098913,0.20355867,0.381961387
4,263892_at,T,F,AT2G36890,RAX2|MYB38|BIT1|ATMYB38,Duplicated homeodomain-like superfamily protein,0.468445831,0.762453493,0.92435929,0.545925533,0.762579322,0.692752694
4,256264_at,T,F,AT3G12210,AT3G12210,DNA binding,0.468441048,0.717590257,0.937268859,0.548752478,0.768275653,0.688065659
4,262937_at,T,F,AT1G79560,EMB1047|FTSH12|EMB36|EMB156,FTSH protease 12,0.468435504,0.709360615,0.923018501,0.564229902,0.770200574,0.687049019
3,261856_at,T,F,AT1G50530,AT1G50530,BEST Arabidopsis thaliana protein match is: Calcium-dependent lipid-binding (CaLB domain) family protein (TAIR:AT1G50570.2); Has 10 Blast hits to 10 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 10; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.468373918,0.570785171,0.700127256,0.488394556,0.514329716,0.548402124
4,265384_at,T,F,AT2G20760,AT2G20760,Clathrin light chain protein,0.468361668,0.755592157,0.904094103,0.591315496,0.723701549,0.688612995
4,254258_at,T,F,AT4G23410,TET5,tetraspanin5,0.46834282,0.597751465,0.817001147,0.508989029,0.69337806,0.617092504
3,249861_at,T,F,AT5G22875,AT5G22875,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.468340858,0.62715195,0.584849582,0.254741206,0.53135696,0.493288111
3,246770_at,T,F,AT5G27460,AT5G27460,Tetratricopeptide repeat (TPR)-like superfamily protein,0.468328484,0.625323132,0.81317185,0.410990073,0.761591214,0.615880951
4,247182_at,T,F,AT5G65410,ZFHD2|ATHB25|HB25,homeobox protein 25,0.468318768,0.730152848,0.924996895,0.516451426,0.709372389,0.669858465
4,266614_at,T,F,AT2G14910,AT2G14910,unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G14970.1); Has 605 Blast hits to 425 proteins in 102 species: Archae - 0; Bacteria - 300; Metazoa - 25; Fungi - 0; Plants - 89; Viruses - 0; Other Eukaryotes - 191 (source: NCBI BLink).,0.468302375,0.777389003,0.940348758,0.542617551,0.769606754,0.699652888
3,248435_at,T,F,AT5G51210,OLEO3,oleosin3,0.468275235,0.66348587,0.60507774,0.30146348,0.531839,0.514028265
2,265727_at,T,F,AT2G32000,AT2G32000,"DNA topoisomerase, type IA, core",0.468260074,0.478280667,0.686528406,0.492156139,0.546271253,0.534299308
4,265720_at,T,F,AT2G40110,AT2G40110,Yippee family putative zinc-binding protein,0.468235924,0.713579114,0.912349457,0.538681612,0.669962279,0.660561677
2,254954_at,T,F,AT4G10910,AT4G10910,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.46821029,0.749877514,0.761281481,0.365491811,0.438664681,0.556705155
4,263993_at,NA,NA,NA,NA,NA,0.468191799,0.571416476,0.833472757,0.570774272,0.662918246,0.62135471
3,252311_at,T,F,AT3G49370,AT3G49370,Calcium-dependent protein kinase (CDPK) family protein,0.468164013,0.617383566,0.858172906,0.459011426,0.580257883,0.596597959
4,266589_at,T,F,AT2G46250,AT2G46250,myosin heavy chain-related,0.468158532,0.752388479,0.932445671,0.583198978,0.737500976,0.694738527
4,253303_at,T,F,AT4G33780,AT4G33780,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: short hypocotyl in white light1 (TAIR:AT1G69935.1); Has 40 Blast hits to 40 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.468155686,0.725363374,0.880209567,0.509766667,0.552446252,0.627188309
2,244916_at,F,NA,AT2G07682,AT2G07682,"gypsy-like retrotransposon family, has a 2.1e-65 P-value blast match to GB:AAD22153 polyprotein (Gypsy_Ty3-element) (Sorghum bicolor)",0.46814044,0.515772046,0.748338306,0.306361628,0.319619924,0.471646469
2,264521_at,T,F,AT1G10020,AT1G10020,Protein of unknown function (DUF1005),0.468115933,0.729521523,0.795237864,0.20718919,0.377804595,0.515573821
4,264735_s_at,F,NA,AT1G62000,AT1G62000,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G62080.1); Has 163 Blast hits to 56 proteins in 10 species: Archae - 0; Bacteria - 4; Metazoa - 109; Fungi - 6; Plants - 37; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).,0.468057927,0.698893022,0.899061605,0.572448611,0.622009984,0.65209423
3,265711_at,T,F,AT2G03360,AT2G03360,Glycosyltransferase family 61 protein,0.468056659,0.64857393,0.839569195,0.368997593,0.741005354,0.613240546
4,259573_at,T,F,AT1G20390,AT1G20390,"gypsy-like retrotransposon family, has a 1.5e-251 P-value blast match to GB:AAD19359 polyprotein (gypsy_Ty3-element) (Sorghum bicolor)",0.468046539,0.70671685,0.902527691,0.683354903,0.683251615,0.688779519
4,251497_at,T,F,AT3G59060,PIF5|PIL6,phytochrome interacting factor 3-like 6,0.468007578,0.75825541,0.909903144,0.567656761,0.652398503,0.671244279
4,267588_at,T,F,AT2G42060,AT2G42060,Cysteine/Histidine-rich C1 domain family protein,0.467992918,0.717563628,0.924984225,0.509951573,0.702046742,0.664507817
4,266887_at,T,F,AT2G44650,CHL-CPN10|CPN10,chloroplast chaperonin 10,0.467980594,0.742040684,0.938618195,0.57769078,0.711872234,0.687640498
3,253685_at,T,F,AT4G29710,AT4G29710,Alkaline-phosphatase-like family protein,0.467966851,0.581203626,0.688870929,0.449841256,0.627204156,0.563017364
3,246299_at,T,F,AT3G51810,ATEM1|EM1|AT3|GEA1,Stress induced protein,0.467957295,0.649971281,0.7208019,0.41476886,0.543118277,0.559323523
4,262912_at,T,F,AT1G59740,AT1G59740,Major facilitator superfamily protein,0.46791752,0.751716054,0.885901237,0.510235613,0.763927557,0.675939596
4,255447_at,T,F,AT4G02790,AT4G02790,GTP-binding family protein,0.467885001,0.743810936,0.935669403,0.59427769,0.745429251,0.697414456
4,263827_at,T,F,AT2G40420,AT2G40420,Transmembrane amino acid transporter family protein,0.467882228,0.762859392,0.820945998,0.587250899,0.572844793,0.642356662
4,246368_at,T,F,AT1G51890,AT1G51890,Leucine-rich repeat protein kinase family protein,0.467842524,0.711454389,0.932202593,0.522421254,0.692891199,0.665362392
4,257506_at,T,F,AT1G29440,AT1G29440,SAUR-like auxin-responsive protein family,0.467838915,0.728947857,0.882284075,0.615066572,0.693610649,0.677549613
3,250210_at,T,F,AT5G13890,AT5G13890,Family of unknown function (DUF716),0.467826897,0.644123895,0.924755818,0.398620715,0.665856706,0.620236806
4,261500_at,T,F,AT1G28400,AT1G28400,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G33850.1); Has 45374 Blast hits to 18870 proteins in 668 species: Archae - 72; Bacteria - 1460; Metazoa - 1191; Fungi - 1038; Plants - 174; Viruses - 64; Other Eukaryotes - 41375 (source: NCBI BLink).,0.46780714,0.758406322,0.928490929,0.554695917,0.726895536,0.687259169
3,266234_at,T,F,AT2G02350,SKIP3|AtPP2-B9,SKP1 interacting partner 3,0.467802284,0.740751792,0.889770812,0.454961186,0.75456911,0.661571037
4,253792_at,T,F,AT4G28700,AMT1;4,ammonium transporter 1;4,0.46780012,0.64204408,0.886578375,0.593293164,0.622561715,0.642455491
3,261682_at,T,F,AT1G47330,AT1G47330,CBS domain-containing protein with a domain of unknown function (DUF21),0.467800011,0.68798485,0.838298093,0.259963832,0.626909117,0.576191181
4,250279_at,T,F,AT5G13200,AT5G13200,GRAM domain family protein,0.467776969,0.658759558,0.840610439,0.518057971,0.656981352,0.628437258
4,262604_at,T,F,AT1G15060,AT1G15060,"Uncharacterised conserved protein UCP031088, alpha/beta hydrolase",0.467735625,0.665108445,0.912466074,0.562486751,0.686087086,0.658776796
4,251254_at,T,F,AT3G62270,AT3G62270,HCO3- transporter family,0.467728188,0.741350869,0.905947137,0.554396818,0.75483848,0.684852298
3,254445_at,T,F,AT4G20930,AT4G20930,6-phosphogluconate dehydrogenase family protein,0.467710872,0.697751661,0.914687156,0.488168841,0.737416612,0.661147028
