nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
4,254210_at,T,F,AT4G23450,AT4G23450,RING/U-box superfamily protein,0.650205068,0.874193845,0.883500064,0.177915807,0.947314353,0.706625828
4,254211_at,T,F,AT4G23570,SGT1A,phosphatase-related,0.592712129,0.761183495,0.907807007,0.214184279,0.87375275,0.669927932
4,254213_at,T,F,AT4G23590,AT4G23590,Tyrosine transaminase family protein,0.640166496,0.760132405,0.823842184,0.344811113,0.850015559,0.683793551
4,254214_at,T,F,AT4G23640,KUP4|TRH1|ATKT3,Potassium transporter family protein,0.552564191,0.527990069,0.680922778,0.307092412,0.672077843,0.548129459
4,254215_at,T,F,AT4G23700,ATCHX17|CHX17,cation/H+ exchanger 17,0.552217775,0.819004442,0.852480888,0.081791124,0.912100652,0.643518976
4,254216_at,T,F,AT4G23710,VHA-G2|VAG2|VATG2,vacuolar ATP synthase subunit G2,0.664513064,0.807789034,0.873007951,0.287806676,0.907133497,0.708050044
4,254218_at,T,F,AT4G23740,AT4G23740,Leucine-rich repeat protein kinase family protein,0.702374754,0.879570901,0.799361374,0.251576265,0.90585152,0.707746963
4,254221_at,T,F,AT4G23820,AT4G23820,Pectin lyase-like superfamily protein,0.62539489,0.909927765,0.853265204,0.134975335,0.94988948,0.694690535
4,254222_at,NA,NA,NA,NA,NA,0.501478644,0.584832862,0.609655259,0.103604974,0.661922355,0.492298819
4,254224_at,T,F,AT4G23650,CDPK6|CPK3,calcium-dependent protein kinase 6,0.627646839,0.898335581,0.720334011,0.066787454,0.873694321,0.637359641
4,254226_at,T,F,AT4G23690,AT4G23690,Disease resistance-responsive (dirigent-like protein) family protein,0.649633919,0.886768302,0.870417838,0.150163153,0.935772181,0.698551079
4,254227_at,T,F,AT4G23630,BTI1|RTNLB1,VIRB2-interacting protein 1,0.599837894,0.691741478,0.502026315,0.391871107,0.644293543,0.565954067
4,254228_at,T,F,AT4G23620,AT4G23620,"Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain",0.591917266,0.849103564,0.761120753,0.079067999,0.798735964,0.615989109
4,254229_at,T,F,AT4G23610,AT4G23610,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,0.518090298,0.673571508,0.666094087,0.232664466,0.646790902,0.547442252
4,254230_at,T,F,AT4G23660,PPT1|AtPPT1,polyprenyltransferase 1,0.656561422,0.701568638,0.739117556,0.228708095,0.810987693,0.627388681
4,254232_at,T,F,AT4G23600,CORI3|JR2,Tyrosine transaminase family protein,0.551325862,0.841069294,0.648135617,0.108883495,0.806567953,0.591196444
4,254233_at,T,F,AT4G23800,AT4G23800,HMG (high mobility group) box protein,0.649912312,0.597662407,0.705782389,0.166922734,0.779870548,0.580030078
4,254236_at,T,F,AT4G23840,AT4G23840,Leucine-rich repeat (LRR) family protein,0.584437388,0.83691993,0.86883526,0.162944316,0.87353039,0.665333457
4,254240_at,T,F,AT4G23496,SP1L5,SPIRAL1-like5,0.666737225,0.841462193,0.632968094,0.100470894,0.799063116,0.608140304
4,254242_at,T,F,AT4G23200,CRK12,cysteine-rich RLK (RECEPTOR-like protein kinase) 12,0.550967945,0.671434809,0.810283357,0.097215374,0.832361938,0.592452685
4,254244_at,NA,NA,NA,NA,NA,0.542732204,0.836409573,0.841868344,0.195611312,0.795521384,0.642428563
4,254245_at,T,F,AT4G23240,CRK16,cysteine-rich RLK (RECEPTOR-like protein kinase) 16,0.594735,0.912929221,0.837898389,0.063691919,0.889975849,0.659846076
4,254246_at,T,F,AT4G23250,DUF26-21|RKC1|EMB1290|CRK17,kinases;protein kinases,0.543073469,0.842561741,0.771169153,0.094811275,0.842430131,0.618809154
4,254247_at,T,F,AT4G23260,CRK18,cysteine-rich RLK (RECEPTOR-like protein kinase) 18,0.80968322,0.904323675,0.743786296,0.224936104,0.927881931,0.722122245
4,254248_at,T,F,AT4G23270,CRK19,cysteine-rich RLK (RECEPTOR-like protein kinase) 19,0.620309186,0.656922145,0.741715489,0.20606412,0.800530275,0.605108243
4,254249_at,T,F,AT4G23280,CRK20,cysteine-rich RLK (RECEPTOR-like protein kinase) 20,0.545215265,0.688069207,0.585568592,0.331834956,0.752244164,0.580586437
4,254250_at,T,F,AT4G23290,CRK21,cysteine-rich RLK (RECEPTOR-like protein kinase) 21,0.661588328,0.863781627,0.842900578,0.136278984,0.941177387,0.689145381
4,254251_at,T,F,AT4G23300,CRK22,cysteine-rich RLK (RECEPTOR-like protein kinase) 22,0.703344507,0.917467062,0.771577191,0.085474633,0.935429066,0.682658492
4,254253_at,T,F,AT4G23320,CRK24,cysteine-rich RLK (RECEPTOR-like protein kinase) 24,0.712835603,0.863030334,0.718502161,0.150658771,0.902827762,0.669570926
4,254258_at,T,F,AT4G23410,TET5,tetraspanin5,0.660408001,0.841205151,0.816624861,0.223447037,0.921594918,0.692655994
4,254259_s_at,F,NA,AT4G23420,AT4G23420,NAD(P)-binding Rossmann-fold superfamily protein,0.611213615,0.881131092,0.866683714,0.167328556,0.899262994,0.685123994
4,254261_at,T,F,AT4G23460,AT4G23460,Adaptin family protein,0.588686368,0.792912292,0.903562173,0.328296143,0.906571584,0.704005712
4,254262_at,T,F,AT4G23470,AT4G23470,PLAC8 family protein,0.724272637,0.892780671,0.752662584,0.218704608,0.92793445,0.70327099
4,254263_at,T,F,AT4G23493,AT4G23493,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.578224613,0.858204107,0.815674815,0.095762243,0.898130481,0.649199252
4,254264_at,T,F,AT4G23510,AT4G23510,Disease resistance protein (TIR-NBS-LRR class) family,0.640547539,0.887152312,0.871346155,0.165452392,0.955149044,0.703929488
4,254265_s_at,F,NA,AT4G23140,CRK6,cysteine-rich RLK (RECEPTOR-like protein kinase) 6,0.7155967,0.731334417,0.727434102,0.312792025,0.733127855,0.64405702
4,254266_at,T,F,AT4G23130,RLK6|CRK5,cysteine-rich RLK (RECEPTOR-like protein kinase) 5,0.615845648,0.90982507,0.700221185,0.162852945,0.830783997,0.643905769
4,254272_at,T,F,AT4G22850,AT4G22850,SNARE associated Golgi protein family,0.646580774,0.698564344,0.781111445,0.36715954,0.805747601,0.659832741
4,254274_at,T,F,AT4G22770,AT4G22770,AT hook motif DNA-binding family protein,0.514219338,0.68845761,0.836564581,0.217620106,0.844605676,0.620293462
4,254276_at,T,F,AT4G22820,AT4G22820,A20/AN1-like zinc finger family protein,0.511797026,0.872512493,0.764687892,0.140022393,0.853488097,0.62850158
4,254281_at,T,F,AT4G22840,AT4G22840,Sodium Bile acid symporter family,0.522291415,0.514479871,0.61409414,0.228340649,0.560334327,0.48790808
4,254285_at,T,F,AT4G22940,AT4G22940,Protein kinase superfamily protein,0.623426545,0.877785757,0.842460612,0.218525072,0.883356105,0.689110818
4,254286_at,T,F,AT4G22950,GL19|AGL19,AGAMOUS-like 19,0.623177364,0.839663459,0.834374083,0.123349821,0.924993124,0.66911157
4,254290_at,T,F,AT4G23000,AT4G23000,Calcineurin-like metallo-phosphoesterase superfamily protein,0.606884838,0.870677421,0.575102418,0.09804179,0.718673758,0.573876045
4,254291_at,T,F,AT4G23010,ATUTR2|UTR2,UDP-galactose transporter 2,0.711088564,0.918293078,0.708159354,0.106890566,0.860731022,0.661032517
4,254298_at,T,F,AT4G22890,PGR5-LIKE A,PGR5-LIKE A,0.665986997,0.895368203,0.875327872,0.170420232,0.943401872,0.710101035
4,254299_at,T,F,AT4G22920,ATNYE1|NYE1,non-yellowing 1,0.747743896,0.784147064,0.646202296,0.131678921,0.835675413,0.629089518
4,254301_at,T,F,AT4G22790,AT4G22790,MATE efflux family protein,0.589538115,0.842650139,0.867087968,0.148662666,0.866601499,0.662908077
4,254303_at,T,F,AT4G22830,AT4G22830,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2499 (InterPro:IPR019634); Has 319 Blast hits to 317 proteins in 103 species: Archae - 0; Bacteria - 147; Metazoa - 0; Fungi - 0; Plants - 64; Viruses - 0; Other Eukaryotes - 108 (source: NCBI BLink).,0.631724328,0.875475636,0.889869842,0.141374498,0.936542304,0.694997322
4,254304_at,T,F,AT4G22270,MRB1|ATMRB1,Protein of unknown function (DUF3537),0.716964038,0.885735188,0.864764622,0.19692151,0.899992371,0.712875546
4,254305_at,T,F,AT4G22200,AKT2|AKT3|AKT2/3|KT2/3,potassium transport 2/3,0.681501087,0.908990991,0.824655886,0.110009045,0.947814369,0.694594276
4,254307_at,T,F,AT4G22400,AT4G22400,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G18320.2); Has 44 Blast hits to 44 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.715100989,0.749801955,0.79883352,0.254698252,0.887263324,0.681139608
4,254308_at,T,F,AT4G22410,AT4G22410,Ubiquitin C-terminal hydrolases superfamily protein,0.536974812,0.58218588,0.664600083,0.070356351,0.794114088,0.529646243
4,254310_at,T,F,AT4G22430,AT4G22430,F-box family protein,0.728078612,0.744477429,0.706407061,0.324397163,0.807768931,0.662225839
4,254313_at,T,F,AT4G22460,AT4G22460,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.57517692,0.743698758,0.558655864,0.048622927,0.608498586,0.506930611
4,254317_at,T,F,AT4G22510,AT4G22510,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: shoot apex, leaf; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.707559939,0.792738202,0.640226262,0.100051429,0.773647821,0.602844731
4,254318_at,T,F,AT4G22530,AT4G22530,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.636112359,0.814363109,0.814713422,0.31783018,0.872957742,0.691195362
4,254319_at,T,F,AT4G22560,AT4G22560,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G12450.1); Has 380 Blast hits to 380 proteins in 21 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 6; Plants - 374; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.655441671,0.896025924,0.742277731,0.122098778,0.90466198,0.664101217
4,254320_at,T,F,AT4G22580,AT4G22580,Exostosin family protein,0.720908103,0.886171863,0.513020577,0.073852774,0.799337052,0.598658074
4,254324_at,T,F,AT4G22640,AT4G22640,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.5339545,0.737604473,0.640009231,0.029940815,0.620233257,0.512348455
4,254326_at,T,F,AT4G22610,AT4G22610,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.550257721,0.860551576,0.868219468,0.094717728,0.898471354,0.654443569
4,254327_at,T,F,AT4G22490,AT4G22490,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.608602306,0.902044311,0.831214894,0.067617317,0.931519611,0.668199688
4,254328_at,T,F,AT4G22570,APT3,adenine phosphoribosyl transferase 3,0.647902182,0.677532154,0.783031616,0.37644039,0.813099245,0.659601117
4,254331_s_at,F,NA,AT4G22690,CYP706A1,"cytochrome P450, family 706, subfamily A, polypeptide 1",0.583944219,0.847542905,0.813748214,0.159857368,0.846431133,0.650304768
4,254333_at,T,F,AT4G22753,ATSMO1|SMO1-3|ATSMO1-3|SMO1,sterol 4-alpha methyl oxidase 1-3,0.706697265,0.85834626,0.892114392,0.214511358,0.945374476,0.72340875
4,254336_at,T,F,AT4G22050,AT4G22050,Eukaryotic aspartyl protease family protein,0.578437203,0.810348867,0.862383092,0.264541775,0.860222182,0.675186624
4,254338_s_at,F,NA,AT4G22080,RHS14,root hair specific 14,0.619543563,0.864757156,0.729764081,0.12457728,0.807494934,0.629227403
4,254339_at,T,F,AT4G22100,BGLU3,beta glucosidase 2,0.521189049,0.790425234,0.58573792,0.052340106,0.780474032,0.546033268
4,254340_at,T,F,AT4G22120,AT4G22120,ERD (early-responsive to dehydration stress) family protein,0.517582882,0.755747984,0.862371893,0.068620123,0.876625061,0.616189589
4,254341_at,T,F,AT4G22130,SRF8,STRUBBELIG-receptor family 8,0.573414495,0.811735055,0.925661166,0.239182924,0.858252916,0.681649311
4,254344_at,T,F,AT4G22110,AT4G22110,GroES-like zinc-binding dehydrogenase family protein,0.674044425,0.880910968,0.818984935,0.159124196,0.930050021,0.692622909
4,254345_at,T,F,AT4G22000,AT4G22000,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.609226045,0.870928271,0.695388925,0.095557719,0.881077524,0.630435697
4,254346_at,T,F,AT4G21980,APG8A|ATG8A,Ubiquitin-like superfamily protein,0.641909888,0.836285492,0.923878609,0.22263793,0.917892138,0.708520812
4,254347_at,T,F,AT4G22070,WRKY31|ATWRKY31,WRKY DNA-binding protein 31,0.609850444,0.877222233,0.835451669,0.156781864,0.918995211,0.679660284
4,254349_at,T,F,AT4G22250,AT4G22250,RING/U-box superfamily protein,0.552265348,0.795773715,0.862658538,0.172537561,0.889852186,0.65461747
4,254350_at,T,F,AT4G22280,AT4G22280,F-box/RNI-like superfamily protein,0.574865304,0.676029279,0.630946033,0.243106712,0.709994761,0.566988418
4,254351_at,T,F,AT4G22300,SOBER1,carboxylesterases,0.659933733,0.845505026,0.84684378,0.24397823,0.891283352,0.697508824
4,254356_at,T,F,AT4G22190,AT4G22190,unknown protein; Has 283 Blast hits to 154 proteins in 44 species: Archae - 0; Bacteria - 2; Metazoa - 24; Fungi - 12; Plants - 48; Viruses - 0; Other Eukaryotes - 197 (source: NCBI BLink).,0.610711959,0.804537886,0.880867008,0.266406877,0.90954462,0.69441367
4,254361_at,T,F,AT4G22212,AT4G22212,Arabidopsis defensin-like protein,0.6401297,0.901895698,0.886990506,0.156271697,0.937695835,0.704596687
4,254365_at,T,F,AT4G22030,AT4G22030,F-box family protein with a domain of unknown function (DUF295),0.56815303,0.803988924,0.618022427,0.146645442,0.74580919,0.576523803
4,254368_at,T,F,AT4G21710,EMB1989|NRPB2|RPB2,DNA-directed RNA polymerase family protein,0.52289426,0.72319995,0.920446765,0.267412214,0.846786635,0.656147965
4,254370_at,T,F,AT4G21750,ATML1,Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein,0.627745589,0.89252596,0.856185102,0.135387384,0.927348097,0.687838426
4,254377_at,T,F,AT4G21650,AT4G21650,Subtilase family protein,0.577358336,0.890421567,0.795096598,0.04070317,0.901855984,0.641087131
4,254378_at,T,F,AT4G21810,DER2.1,DERLIN-2.1,0.634585874,0.692770456,0.78320477,0.147718277,0.769650403,0.605585956
4,254382_at,T,F,AT4G21890,AT4G21890,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleus; EXPRESSED IN: 13 plant structures; EXPRESSED DURING: 7 growth stages; Has 14 Blast hits to 14 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 14; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.683195494,0.73903752,0.853230263,0.197561999,0.855682537,0.665741563
4,254384_at,T,F,AT4G21870,AT4G21870,HSP20-like chaperones superfamily protein,0.66041405,0.777997925,0.802435173,0.117574718,0.881996512,0.648083676
4,254385_s_at,F,NA,AT4G21840,MSRB8|ATMSRB8,methionine sulfoxide reductase B8,0.567822727,0.846769428,0.843524772,0.0960036,0.903397461,0.651503598
4,254386_at,T,F,AT4G21960,PRXR1,Peroxidase superfamily protein,0.612365696,0.677824751,0.847421118,0.23341353,0.845327619,0.643270543
4,254387_at,T,F,AT4G21850,MSRB9|ATMSRB9,methionine sulfoxide reductase B9,0.643401308,0.876888146,0.839092135,0.174285466,0.897019355,0.686137282
4,254388_at,T,F,AT4G21860,MSRB2,methionine sulfoxide reductase B 2,0.693806274,0.911970383,0.842420243,0.120626604,0.948623938,0.703489488
4,254391_at,T,F,AT4G21590,ENDO3,endonuclease 3,0.536583439,0.839421444,0.901623808,0.095369245,0.866381696,0.647875926
4,254392_at,T,F,AT4G21600,ENDO5,endonuclease 5,0.63270876,0.889302935,0.889470356,0.160585408,0.93989207,0.702391906
4,254397_at,T,F,AT4G21690,ATGA3OX3|GA3OX3,gibberellin 3-oxidase 3,0.795115724,0.726511106,0.680526155,0.308355995,0.818321976,0.665766191
4,254398_at,T,F,AT4G21280,PSBQ-1|PSBQA|PSBQ,photosystem II subunit QA,0.663180143,0.907973764,0.876338193,0.157819955,0.947514369,0.710565285
4,254401_at,T,F,AT4G21300,AT4G21300,Tetratricopeptide repeat (TPR)-like superfamily protein,0.66711982,0.672073712,0.752566032,0.240286749,0.768074022,0.620024067
4,254404_at,T,F,AT4G21340,B70,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.548919726,0.787793708,0.834604212,0.258796368,0.86766867,0.659556537
4,254405_at,T,F,AT4G21350,B80|PUB8,plant U-box 8,0.701240585,0.86751956,0.762286786,0.241155697,0.914956971,0.69743192
4,254407_at,T,F,AT4G21370,PSEUDOSRKA,"S-locus protein kinase, putative",0.652398387,0.855146003,0.763627637,0.223037936,0.861085802,0.671059153
4,254408_at,T,F,AT4G21390,B120,S-locus lectin protein kinase family protein,0.591052499,0.872495364,0.673347303,0.047263108,0.837969058,0.604425467
4,254409_at,T,F,AT4G21400,CRK28,cysteine-rich RLK (RECEPTOR-like protein kinase) 28,0.563759273,0.823502613,0.630412629,0.146264281,0.770015325,0.586790824
4,254415_at,T,F,AT4G21326,SBT3.12|ATSBT3.12,subtilase 3.12,0.600625034,0.79279968,0.571456521,0.020063312,0.791203048,0.555229519
4,254416_at,T,F,AT4G21380,RK3|ARK3,receptor kinase 3,0.56318809,0.879423157,0.682430007,0.023770952,0.833388225,0.596440086
4,254419_at,T,F,AT4G21490,NDB3,NAD(P)H dehydrogenase B3,0.686755558,0.747445328,0.702313947,0.259130447,0.861064452,0.651341946
4,254420_at,T,F,AT4G21500,AT4G21500,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G05018.1); Has 20 Blast hits to 20 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 17; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink).,0.540466424,0.604546465,0.541799675,0.061979413,0.745181131,0.498794622
4,254421_at,T,F,AT4G21550,VAL3,VP1/ABI3-like 3,0.69251698,0.901375416,0.657496633,0.097864215,0.836436626,0.637137974
4,254423_at,T,F,AT4G21610,LOL2,lsd one like 2,0.594013959,0.828850738,0.862942517,0.22513671,0.927104499,0.687609685
4,254425_at,T,F,AT4G21450,AT4G21450,PapD-like superfamily protein,0.736365014,0.856462884,0.855735715,0.267528939,0.920664769,0.727351464
4,254426_at,T,F,AT4G21240,AT4G21240,F-box and associated interaction domains-containing protein,0.694596418,0.805694837,0.766836026,0.294767311,0.89608764,0.691596446
4,254427_at,T,F,AT4G21190,emb1417,Pentatricopeptide repeat (PPR) superfamily protein,0.700369809,0.932719215,0.779037831,0.176020936,0.906562451,0.698942048
4,254429_at,T,F,AT4G21105,AT4G21105,cytochrome-c oxidases;electron carriers,0.762854283,0.838381057,0.709631732,0.26988874,0.845118099,0.685174782
4,254430_at,T,F,AT4G20820,AT4G20820,FAD-binding Berberine family protein,0.68311288,0.875475916,0.762713878,0.152664012,0.924000177,0.679593373
4,254433_at,T,F,AT4G20850,TPP2,tripeptidyl peptidase ii,0.583399073,0.862134476,0.834221798,0.072238228,0.899613573,0.650321429
4,254436_at,NA,NA,NA,NA,NA,0.704496421,0.586509953,0.507336918,0.229569837,0.746220494,0.554826725
4,254440_at,T,F,AT4G21020,AT4G21020,Late embryogenesis abundant protein (LEA) family protein,0.507805709,0.564423259,0.58210627,0.23758555,0.668014414,0.51198704
4,254442_at,T,F,AT4G21060,AT4G21060,Galactosyltransferase family protein,0.597990136,0.864083333,0.912515641,0.207084675,0.909628974,0.698260552
4,254444_at,T,F,AT4G20960,AT4G20960,Cytidine/deoxycytidylate deaminase family protein,0.665332671,0.902808845,0.855758937,0.137411451,0.93159461,0.698581303
4,254452_at,T,F,AT4G21100,DDB1B,damaged DNA binding protein 1B,0.656958712,0.844649822,0.634137616,0.204955028,0.852963663,0.638732968
