nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average,,,,,,,,,,,
3,249876_at,T,F,AT5G23060,CaS,calcium sensing receptor,0.022602778,0.722669692,0.875658526,0.167065637,0.629935988,0.483586524,,,,,,,,,,,
3,249879_at,T,F,AT5G23170,AT5G23170,Protein kinase superfamily protein,0.478610885,0.682048782,0.776583482,0.158410526,0.582222846,0.535575304,,,,,,,,,,,
3,249881_at,T,F,AT5G23190,CYP86B1,"cytochrome P450, family 86, subfamily B, polypeptide 1",0.123600205,0.74835985,0.914401289,0.131736245,0.68700477,0.521020472,,,,,,,,,,,
3,249882_at,T,F,AT5G22890,AT5G22890,C2H2 and C2HC zinc fingers superfamily protein,0.109485778,0.755002818,0.905981006,0.14017858,0.634596893,0.509049015,,,,,,,,,,,
3,249883_at,T,F,AT5G22900,CHX3|ATCHX3,cation/H+ exchanger 3,0.137152114,0.526967958,0.6021933,0.182129446,0.503260411,0.390340646,,,,,,,,,,,
3,249890_at,T,F,AT5G22570,WRKY38|ATWRKY38,WRKY DNA-binding protein 38,0.174147054,0.738727713,0.898994485,0.098540939,0.723315649,0.526745168,,,,,,,,,,,
3,249892_at,T,F,AT5G22600,AT5G22600,FBD / Leucine Rich Repeat domains containing protein,0.091578365,0.722613033,0.816123898,0.074625253,0.548394847,0.450667079,,,,,,,,,,,
3,249893_at,T,F,AT5G22555,AT5G22555,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.100755573,0.693925592,0.888927938,0.073988863,0.794782278,0.510476049,,,,,,,,,,,
3,249894_at,T,F,AT5G22580,AT5G22580,Stress responsive A/B Barrel Domain,0.038158729,0.713423553,0.841695999,0.298435553,0.534429982,0.485228763,,,,,,,,,,,
3,249895_at,T,F,AT5G22500,FAR1,fatty acid reductase 1,0.034728751,0.635504051,0.755603336,0.055402254,0.674859944,0.431219667,,,,,,,,,,,
3,249896_at,T,F,AT5G22530,AT5G22530,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G22520.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.104242068,0.554763729,0.619344499,0.267936418,0.539400355,0.417137414,,,,,,,,,,,
3,249897_at,T,F,AT5G22550,AT5G22550,Plant protein of unknown function (DUF247),0.122065032,0.73365416,0.907783377,0.113297007,0.689858015,0.513331518,,,,,,,,,,,
3,249898_at,T,F,AT5G22510,At-A/N-InvE|INV-E,alkaline/neutral invertase,0.09427458,0.585855726,0.757708571,0.23584589,0.530501368,0.440837227,,,,,,,,,,,
3,249900_at,T,F,AT5G22640,emb1211,MORN (Membrane Occupation and Recognition Nexus) repeat-containing protein,0.108986148,0.699370105,0.866772401,0.211851571,0.61113518,0.499623081,,,,,,,,,,,
3,249901_at,T,F,AT5G22650,HD2|HDT02|HDA4|HD2B|ATHD2B|HDT2|ATHD2,histone deacetylase 2B,0.148484815,0.770522101,0.90814048,0.128961205,0.68082764,0.527387248,,,,,,,,,,,
3,249908_at,T,F,AT5G22760,AT5G22760,PHD finger family protein,0.248903206,0.678653876,0.668988743,0.272246368,0.511943645,0.476147168,,,,,,,,,,,
3,249909_s_at,F,NA,AT5G22770,alpha-ADR,alpha-adaptin,0.266759356,0.541549885,0.522911562,0.089395982,0.728524332,0.429828223,,,,,,,,,,,
3,249910_at,T,F,AT5G22630,ADT5,arogenate dehydratase 5,0.236476611,0.781658298,0.937922609,0.063461895,0.770502975,0.558004477,,,,,,,,,,,
3,249911_at,T,F,AT5G22740,ATCSLA2|CSLA2|CSLA02|ATCSLA02,cellulose synthase-like A02,0.060412329,0.669379818,0.736926765,0.120715658,0.841557729,0.48579846,,,,,,,,,,,
3,249912_at,T,F,AT5G22790,RER1,reticulata-related 1,0.123289564,0.65162745,0.876690435,0.036089673,0.606391644,0.458817753,,,,,,,,,,,
3,249922_at,T,F,AT5G19140,ATAILP1|AILP1,Aluminium induced protein with YGL and LRDR motifs,0.054375926,0.766315862,0.876459736,0.201029222,0.586514965,0.496939142,,,,,,,,,,,
3,249927_at,T,F,AT5G19220,ADG2|APL1,ADP glucose pyrophosphorylase large subunit 1,0.06696618,0.712526865,0.883471721,0.142514592,0.611389309,0.483373733,,,,,,,,,,,
3,249929_at,T,F,AT5G22340,AT5G22340,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 58 Blast hits to 58 proteins in 20 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 57; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.117100371,0.749598174,0.920045707,0.056940293,0.70249564,0.509236037,,,,,,,,,,,
3,249930_at,T,F,AT5G22360,ATVAMP714|VAMP714,vesicle-associated membrane protein 714,0.323267733,0.827405483,0.897105892,0.119514002,0.7757756,0.588613742,,,,,,,,,,,
3,249933_at,T,F,AT5G22400,AT5G22400,Rho GTPase activating protein with PAK-box/P21-Rho-binding domain,0.198902084,0.754631687,0.844646263,0.228156496,0.856135608,0.576494427,,,,,,,,,,,
3,249938_at,T,F,AT5G22330,ATTIP49A|RIN1,P-loop containing nucleoside triphosphate hydrolases superfamily protein,3.55E-01,0.561364906,0.82716174,0.378014507,0.590532945,5.42E-01,,,,,,,,,,,
3,249939_at,T,F,AT5G22430,AT5G22430,Pollen Ole e 1 allergen and extensin family protein,2.04E-04,0.63833782,0.768516542,0.01704842,0.595104505,4.04E-01,,,,,,,,,,,
3,249940_at,T,F,AT5G22380,NAC090|anac090,NAC domain containing protein 90,0.224603994,0.564442174,0.634440025,0.337785928,0.618870675,0.476028559,,,,,,,,,,,
3,249943_at,T,F,AT5G22280,AT5G22280,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G44280.1); Has 82 Blast hits to 82 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 82; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.579598675,0.503235334,0.585461147,0.303903638,0.376728471,0.469785453,,,,,,,,,,,
3,249945_at,T,F,AT5G22440,AT5G22440,Ribosomal protein L1p/L10e family,0.147341751,0.704330888,0.828710545,0.095968505,0.742686395,0.503807617,,,,,,,,,,,
3,249946_at,T,F,AT5G19170,AT5G19170,Protein of Unknown Function (DUF239),0.150024416,0.633696898,0.828493031,0.120759393,0.593473304,0.465289408,,,,,,,,,,,
3,249948_at,T,F,AT5G19210,AT5G19210,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.23916842,0.556024546,0.829237115,0.007588743,0.606966027,0.44779697,,,,,,,,,,,
3,249949_at,T,F,AT5G18880,AT5G18880,RNA-directed DNA polymerase (reverse transcriptase)-related family protein,0.06068336,0.701464643,0.818880796,0.119793972,0.590129079,0.45819037,,,,,,,,,,,
3,249955_at,T,F,AT5G18840,AT5G18840,Major facilitator superfamily protein,0.218595431,0.628936241,0.842572246,0.027848635,0.674936063,0.478577723,,,,,,,,,,,
3,249957_at,T,F,AT5G18900,AT5G18900,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.007978483,0.764339964,0.876985685,0.204039751,0.596858885,0.490040554,,,,,,,,,,,
3,249958_at,T,F,AT5G18970,AT5G18970,AWPM-19-like family protein,0.250200099,0.63387501,0.651808716,0.411734797,0.540825305,0.497688785,,,,,,,,,,,
3,249959_at,T,F,AT5G18800,AT5G18800,Cox19-like CHCH family protein,0.078512184,0.556406658,0.789697214,0.252469637,0.504291237,0.436275386,,,,,,,,,,,
3,249960_at,T,F,AT5G18830,SPL7|ATSPL7,squamosa promoter binding protein-like 7,0.239473318,0.781031385,0.886947102,0.109039141,0.664672307,0.536232651,,,,,,,,,,,
3,249966_at,T,F,AT5G19030,AT5G19030,RNA-binding (RRM/RBD/RNP motifs) family protein,0.041387778,0.698085162,0.776511125,0.015737207,0.762032937,0.458750842,,,,,,,,,,,
3,249967_at,T,F,AT5G19050,AT5G19050,alpha/beta-Hydrolases superfamily protein,0.373067645,0.626835773,0.850939904,0.178004875,0.655633107,0.536896261,,,,,,,,,,,
3,249974_at,T,F,AT5G18780,AT5G18780,F-box/RNI-like superfamily protein,0.142506314,0.731156439,0.887695001,0.216557379,0.565553664,0.50869376,,,,,,,,,,,
3,249975_s_at,F,NA,AT3G06320,AT3G06320,Ribosomal protein L33 family protein,0.248340275,0.652839926,0.804809183,0.10133244,0.512131232,0.463890611,,,,,,,,,,,
3,249979_s_at,F,NA,AT5G18860,AT5G18860,inosine-uridine preferring nucleoside hydrolase family protein,0.117455787,0.786501423,0.895681667,0.076009454,0.723123695,0.519754405,,,,,,,,,,,
3,249980_at,T,F,AT5G18870,AT5G18870,Inosine-uridine preferring nucleoside hydrolase family protein,0.213426777,0.768414649,0.922116702,0.015355322,0.607084847,0.505279659,,,,,,,,,,,
3,249981_at,T,F,AT5G18510,AT5G18510,"Aminotransferase-like, plant mobile domain family protein",0.388742624,0.754329878,0.802317582,0.170467005,0.599464627,0.543064343,,,,,,,,,,,
3,249983_at,T,F,AT5G18470,AT5G18470,Curculin-like (mannose-binding) lectin family protein,0.060242113,0.738815718,0.881084382,0.194619504,0.612466869,0.497445717,,,,,,,,,,,
3,249988_at,T,F,AT5G18310,AT5G18310,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G48500.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.093116043,0.800279488,0.920705909,0.117795339,0.68096258,0.522571872,,,,,,,,,,,
3,249992_at,T,F,AT5G18560,PUCHI,Integrase-type DNA-binding superfamily protein,0.017394548,0.641706764,0.750895059,0.167846551,0.623800277,0.44032864,,,,,,,,,,,
3,249993_at,T,F,AT5G18570,CPSAR1|EMB269|ATOBGC,GTP1/OBG family protein,0.175830185,0.778188605,0.935130103,0.021829261,0.708469085,0.523889448,,,,,,,,,,,
3,249996_at,T,F,AT5G18600,AT5G18600,Thioredoxin superfamily protein,0.134427342,0.717442995,0.879464469,0.175646759,0.583910879,0.498178489,,,,,,,,,,,
3,249997_at,T,F,AT5G18620,CHR17,chromatin remodeling factor17,0.174612844,0.864805008,0.89889905,0.162752254,0.780311065,0.576276044,,,,,,,,,,,
3,249998_at,T,F,AT5G18580,FASS 2|FASS|FS1|TON2|EMB40|GDO,tonneau 2 (TON2),0.256773572,0.832916869,0.874765084,0.124756066,0.638680941,0.545578506,,,,,,,,,,,
3,250002_at,T,F,AT5G18690,ATAGP25|AGP25,arabinogalactan protein 25,0.016066611,0.707942064,0.842187624,0.245149718,0.58657853,0.479584909,,,,,,,,,,,
3,250005_at,T,F,AT5G18760,AT5G18760,RING/U-box superfamily protein,0.019324001,0.705648123,0.788649995,0.070936184,0.790610051,0.475033671,,,,,,,,,,,
3,250006_at,T,F,AT5G18660,PCB2,NAD(P)-binding Rossmann-fold superfamily protein,0.05529614,0.715117744,0.880180074,0.159821403,0.624703245,0.487023721,,,,,,,,,,,
3,250011_at,T,F,AT5G18475,AT5G18475,Pentatricopeptide repeat (PPR) superfamily protein,0.136824,0.519874373,0.775598513,0.027414872,0.712545693,0.43445149,,,,,,,,,,,
3,250012_x_at,T,F,AT5G18060,AT5G18060,SAUR-like auxin-responsive protein family,0.185674697,0.847276421,0.901743879,0.129470796,0.635866558,0.54000647,,,,,,,,,,,
3,250015_at,T,F,AT5G18070,DRT101,phosphoglucosamine mutase-related,0.179935428,0.654350436,0.712493238,0.08258891,0.807361085,0.48734582,,,,,,,,,,,
3,250016_at,T,F,AT5G18100,CSD3,copper/zinc superoxide dismutase 3,0.132531099,0.735830484,0.825047455,0.227330246,0.83026417,0.550200691,,,,,,,,,,,
3,250017_at,T,F,AT5G18140,AT5G18140,Chaperone DnaJ-domain superfamily protein,0.112627943,0.718496129,0.899312847,0.119444908,0.656161139,0.501208593,,,,,,,,,,,
3,250024_at,T,F,AT5G18270,ANAC087,Arabidopsis NAC domain containing protein 87,0.187589999,0.754871109,0.890338216,0.110168262,0.645724496,0.517738416,,,,,,,,,,,
3,250030_at,T,F,AT5G18120,ATAPRL7|APRL7,APR-like 7,0.092996225,0.695550603,0.790593973,0.311007538,0.564549024,0.490939473,,,,,,,,,,,
3,250031_at,T,F,AT5G18240,ATMYR1|MYR1,myb-related protein 1,0.187935084,0.793059307,0.903327278,0.118598352,0.501555613,0.500895127,,,,,,,,,,,
3,250032_at,T,F,AT5G18170,GDH1,glutamate dehydrogenase 1,0.071568443,0.77797274,0.891118619,0.079954671,0.774373905,0.518997676,,,,,,,,,,,
3,250037_at,T,F,AT5G18350,AT5G18350,Disease resistance protein (TIR-NBS-LRR class) family,0.081428939,0.739314177,0.787116296,0.064464852,0.549549054,0.444374664,,,,,,,,,,,
3,250039_at,T,F,AT5G18370,AT5G18370,Disease resistance protein (TIR-NBS-LRR class) family,0.05335865,0.601964842,0.658989227,0.007511144,0.651973067,0.394759386,,,,,,,,,,,
3,250046_at,T,F,AT5G17720,AT5G17720,alpha/beta-Hydrolases superfamily protein,0.037870311,0.582933243,0.667796049,0.198749235,0.517679675,0.401005702,,,,,,,,,,,
3,250047_at,T,F,AT5G17730,AT5G17730,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.12521409,0.655076459,0.764603164,0.085630098,0.622559782,0.450616719,,,,,,,,,,,
3,250048_s_at,F,NA,AT5G17740,AT5G17740,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.116290698,0.688767604,0.832838334,0.037765992,0.530998021,0.44133213,,,,,,,,,,,
3,250050_at,T,F,AT5G17790,VAR3,zinc finger (Ran-binding) family protein,0.008013593,0.757425432,0.853570152,0.182955261,0.675837911,0.49556047,,,,,,,,,,,
3,250051_at,T,F,AT5G17800,AtMYB56|MYB56,myb domain protein 56,0.164444715,0.69187212,0.866361143,0.002734759,0.753574678,0.495797483,,,,,,,,,,,
3,250052_at,T,F,AT5G17830,AT5G17830,Plasma-membrane choline transporter family protein,0.224052678,0.818181308,0.88307408,0.067052235,0.582277415,0.514927543,,,,,,,,,,,
3,250055_at,T,F,AT5G17770,CBR|CBR1|ATCBR,NADH:cytochrome B5 reductase 1,0.313364395,0.749451437,0.915313759,0.21234018,0.818707314,0.601835417,,,,,,,,,,,
3,250058_at,T,F,AT5G17870,PSRP6,plastid-specific 50S ribosomal protein 6,0.046933538,0.724098376,0.876854973,0.22307722,0.605734736,0.495339769,,,,,,,,,,,
3,250059_at,T,F,AT5G17820,AT5G17820,Peroxidase superfamily protein,0.00350848,0.710597732,0.869538059,0.177922704,0.684142973,0.48914199,,,,,,,,,,,
3,250061_at,T,F,AT5G17710,EMB1241,Co-chaperone GrpE family protein,0.089087613,0.704069051,0.827539833,0.129018521,0.858729491,0.521688902,,,,,,,,,,,
3,250062_at,T,F,AT5G17760,AT5G17760,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.109089549,0.696275281,0.839515711,0.275649827,0.516281032,0.48736228,,,,,,,,,,,
3,250064_at,T,F,AT5G17890,DAR4|CHS3,DA1-related protein 4,0.545372712,0.666708872,0.831890752,0.233843584,0.444370526,0.544437289,,,,,,,,,,,
3,250065_at,T,F,AT5G17910,AT5G17910,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G29620.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.30905037,0.589454451,0.649148214,0.439022731,0.544024977,0.506140149,,,,,,,,,,,
3,250069_at,T,F,AT5G17970,AT5G17970,Disease resistance protein (TIR-NBS-LRR class) family,0.030366519,0.604745704,0.516572468,0.117928051,0.666229265,0.387168401,,,,,,,,,,,
3,250072_at,T,F,AT5G17210,AT5G17210,Protein of unknown function (DUF1218),0.318512687,0.769637909,0.939326052,0.008213397,0.636773095,0.534492628,,,,,,,,,,,
3,250073_at,T,F,AT5G17170,ENH1,rubredoxin family protein,0.015106589,0.723675918,0.8758165,0.166977059,0.676330669,0.491581347,,,,,,,,,,,
3,250074_at,T,F,AT5G17310,AtUGP2|UGP2,UDP-glucose pyrophosphorylase 2,0.082555154,0.599006118,0.72035446,0.282224045,0.787279007,0.494283757,,,,,,,,,,,
3,250075_at,T,F,AT5G17670,AT5G17670,alpha/beta-Hydrolases superfamily protein,0.00557148,0.697273923,0.864070063,0.162408053,0.60819321,0.467503346,,,,,,,,,,,
3,250076_at,T,F,AT5G16660,AT5G16660,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast, membrane, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G02900.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.148673683,0.726818721,0.820692833,0.095440791,0.671238025,0.492572811,,,,,,,,,,,
3,250077_at,T,F,AT5G16680,AT5G16680,RING/FYVE/PHD zinc finger superfamily protein,0.163210801,0.870352547,0.937787408,0.030476716,0.642455648,0.528856624,,,,,,,,,,,
3,250078_at,T,F,AT5G16690,ATORC3|ORC3,origin recognition complex subunit 3,0.329976686,0.691478342,0.727640937,0.271674032,0.719164561,0.547986912,,,,,,,,,,,
3,250079_at,T,F,AT5G16650,AT5G16650,Chaperone DnaJ-domain superfamily protein,0.235153388,0.619400255,0.645247409,0.072595933,0.724223152,0.459324027,,,,,,,,,,,
3,250080_at,T,F,AT5G16620,PDE120|TIC40|ATTIC40,hydroxyproline-rich glycoprotein family protein,0.489099212,0.778142928,0.925241704,0.106356388,0.709612031,0.601690453,,,,,,,,,,,
3,250086_at,T,F,AT5G17260,anac086|NAC086,NAC domain containing protein 86,0.06135584,0.500224366,0.618610896,0.089836745,0.676896115,0.389384792,,,,,,,,,,,
3,250090_at,T,F,AT5G17330,GAD|GAD1,glutamate decarboxylase,0.065783539,0.74624703,0.897467982,0.146813043,0.680618739,0.507386067,,,,,,,,,,,
3,250091_at,T,F,AT5G17340,AT5G17340,Putative membrane lipoprotein,0.209695044,0.693917293,0.870612769,0.007785615,0.582601083,0.472922361,,,,,,,,,,,
3,250094_at,T,F,AT5G17380,AT5G17380,Thiamine pyrophosphate dependent pyruvate decarboxylase family protein,0.16961979,0.771054362,0.898892121,0.173086501,0.607730959,0.524076747,,,,,,,,,,,
3,250095_at,T,F,AT5G17230,PSY,PHYTOENE SYNTHASE,0.094972867,0.690707488,0.879025423,0.188579827,0.627201526,0.496097426,,,,,,,,,,,
3,250096_at,T,F,AT5G17190,AT5G17190,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: intracellular protein transport; LOCATED IN: endomembrane system, integral to membrane, endoplasmic reticulum; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: B-cell receptor-associated 31-like (InterPro:IPR008417); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G03160.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.124738446,0.78147333,0.837057859,0.076096586,0.629784142,0.489830073,,,,,,,,,,,
3,250108_at,T,F,AT5G15150,ATHB3|ATHB-3|HB-3|HAT7,homeobox 3,0.090808805,0.642515176,0.763825018,0.26156855,0.62415845,0.4765752,,,,,,,,,,,
3,250109_at,T,F,AT5G15230,GASA4,GAST1 protein homolog 4,0.032486409,0.782981178,0.861973455,0.006859091,0.739704939,0.484801014,,,,,,,,,,,
3,250112_at,T,F,AT5G16300,AT5G16300,Vps51/Vps67 family (components of vesicular transport) protein,0.260548084,0.830604671,0.896412659,0.209298625,0.716951939,0.582763196,,,,,,,,,,,
3,250113_at,T,F,AT5G16320,FRL1,FRIGIDA like 1,0.602365577,0.602869077,0.699114024,0.343925858,0.292106712,0.50807625,,,,,,,,,,,
3,250115_at,T,F,AT5G16420,AT5G16420,Pentatricopeptide repeat (PPR-like) superfamily protein,0.204116529,0.5795349,0.618885082,0.094212057,0.593735208,0.418096755,,,,,,,,,,,
3,250116_at,T,F,AT5G16430,AT5G16430,Cysteine/Histidine-rich C1 domain family protein,0.179893898,0.744131204,0.859764061,0.060294893,0.695230789,0.507862969,,,,,,,,,,,
3,250117_at,T,F,AT5G16440,IPP1,isopentenyl diphosphate isomerase 1,0.065902692,0.672302566,0.792177873,0.247247765,0.620911649,0.479708509,,,,,,,,,,,
3,250119_at,T,F,AT5G16470,AT5G16470,zinc finger (C2H2 type) family protein,0.149455514,0.584347076,0.828851812,0.097294222,0.519731977,0.43593612,,,,,,,,,,,
3,250120_at,T,F,AT5G16490,RIC4,ROP-interactive CRIB motif-containing protein 4,0.403212352,0.649880447,0.802143607,0.347189689,0.668564899,0.574198199,,,,,,,,,,,
3,250122_at,T,F,AT5G16520,AT5G16520,unknown protein; Has 25 Blast hits to 25 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.712022819,0.667708198,0.699289777,0.391596269,0.361261303,0.566375673,,,,,,,,,,,
3,250123_at,T,F,AT5G16530,PIN5,Auxin efflux carrier family protein,0.221570286,0.630222573,0.789892409,0.115289709,0.51527364,0.454449723,,,,,,,,,,,
3,250124_at,T,F,AT5G16480,AT5G16480,Phosphotyrosine protein phosphatases superfamily protein,0.506196718,0.614878089,0.505166866,0.454666168,0.390667407,0.49431505,,,,,,,,,,,
3,250128_at,T,F,AT5G16540,ZFN3,zinc finger nuclease 3,0.038566459,0.653733411,0.826338232,0.209172921,0.567399095,0.459042024,,,,,,,,,,,
